business_day,trips_count,monday,tuesday,wednesday,thursday,friday,saturday,sunday,public_holiday,school_holiday,season_winter,season_spring,season_summer,season_autumn,zerotosix,sixtotwelve,twelvetoeighteen,eighteentozero,rain,fog,snow,cloudy,partly_cloudy,clear,avg_temp,avg_windspeed,avg_humidity,avg_visibility,num_row
2014-04-16,187,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1.53,18.97,78.92,8.87,365
2014-04-16,5734,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1.3,15.9,46.72,16.0,366
2014-04-16,6817,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,6.9,15.53,31.15,16.0,367
2014-04-16,7344,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7.12,13.42,32.13,16.0,368
2014-04-17,417,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3.62,14.64,40.52,16.0,369
2014-04-17,6607,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5.17,10.53,62.3,16.0,370
2014-04-17,7192,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3.52,20.32,51.17,16.0,371
2014-04-17,8066,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,7.87,9.6,42.67,16.0,372
2014-04-18,456,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2.9,13.05,64.84,16.0,373
2014-04-18,5081,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6.82,8.55,59.39,16.0,374
2014-04-18,5885,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2.45,12.6,66.35,16.0,375
2014-04-18,9348,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,7.72,8.62,50.99,16.0,376
2014-04-19,556,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5.9,5.57,67.22,16.0,377
2014-04-19,4512,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,9.6,6.73,54.88,16.0,378
2014-04-19,5805,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,16.34,10.88,21.53,16.0,379
2014-04-19,13496,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,17.83,12.72,20.14,16.0,380
2014-04-20,760,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,11.25,17.3,35.12,16.0,381
2014-04-20,3822,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,9.65,15.9,41.73,16.0,382
2014-04-20,3874,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,9.37,8.85,38.86,16.0,383
2014-04-20,10008,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,12.75,9.28,30.32,16.0,384
2014-04-21,380,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,6.88,4.35,45.18,16.0,385
2014-04-21,8060,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6.4,6.27,59.18,16.0,386
2014-04-21,8383,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,12.78,10.88,53.39,16.0,387
2014-04-21,10301,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,16.8,8.57,26.36,16.0,388
2014-04-22,519,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,11.25,6.92,67.32,16.0,389
2014-04-22,7951,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,18.05,10.25,60.0,14.15,390
2014-04-22,9336,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,13.15,11.27,66.54,16.0,391
2014-04-22,9453,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,19.64,13.3,44.16,16.0,392
2014-04-23,583,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,13.53,13.77,62.19,16.0,393
2014-04-23,7477,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,10.08,30.38,47.15,16.0,394
2014-04-23,9357,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,10.28,17.92,54.28,16.0,395
2014-04-23,9532,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,12.65,23.13,45.94,16.0,396
2014-04-24,502,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,6.72,14.84,50.23,16.0,397
2014-04-24,8588,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,13.82,15.93,16.6,16.0,398
2014-04-24,8628,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,7.55,23.42,30.56,16.0,399
2014-04-24,10389,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,14.67,23.1,15.69,16.0,400
2014-04-25,648,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,8.9,10.5,29.64,16.0,401
2014-04-25,6689,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,10.53,13.07,54.0,16.0,402
2014-04-25,9117,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,10.76,6.34,28.4,16.0,403
2014-04-25,11465,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,14.6,13.23,23.96,16.0,404
2014-04-26,330,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,8.48,10.08,86.3,8.6,405
2014-04-26,3312,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,10.54,8.6,80.81,12.52,406
2014-04-26,4649,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,7.8,10.55,88.3,10.95,407
2014-04-26,11608,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,16.67,12.2,43.82,16.0,408
2014-04-27,774,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,8.83,16.3,58.65,16.0,409
2014-04-27,4460,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,8.77,15.7,57.57,16.0,410
2014-04-27,5127,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,12.8,10.12,41.98,16.0,411
2014-04-27,11565,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,13.33,14.3,38.09,16.0,412
2014-04-28,454,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,9.15,11.7,58.77,16.0,413
2014-04-28,8654,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,9.92,7.47,54.47,16.0,414
2014-04-28,8701,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,14.67,6.88,38.45,16.0,415
2014-04-28,10748,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,17.04,8.58,28.91,16.0,416
2014-04-29,486,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,10.85,13.97,57.16,16.0,417
2014-04-29,3688,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,7.18,21.45,71.89,16.0,418
2014-04-29,5896,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,9.18,22.27,61.61,16.0,419
2014-04-29,8334,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,9.07,17.78,63.73,16.0,420
2014-04-30,222,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5.53,18.35,82.86,8.53,421
2014-04-30,446,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,8.68,14.27,92.65,3.15,422
2014-04-30,704,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,7.98,15.0,90.39,3.4,423
2014-04-30,1495,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6.47,18.23,87.66,5.02,424
2014-05-01,175,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,11.93,11.4,93.55,5.12,425
2014-05-01,5767,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,15.2,5.8,91.62,2.94,426
2014-05-01,9829,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,20.65,4.75,54.39,16.0,427
2014-05-01,10991,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,22.7,14.7,51.97,16.0,428
2014-05-02,765,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,15.28,6.93,69.36,16.0,429
2014-05-02,8628,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,16.33,8.7,34.38,16.0,430
2014-05-02,9624,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,14.53,2.47,58.82,16.0,431
2014-05-02,13360,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,19.3,13.3,29.02,16.0,432
2014-05-03,1080,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,14.1,6.8,41.93,16.0,433
2014-05-03,4340,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,13.9,8.9,69.91,12.35,434
2014-05-03,6008,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,15.25,6.2,42.71,16.0,435
2014-05-03,14073,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,18.97,14.07,35.79,16.0,436
2014-05-04,857,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,13.27,13.25,70.13,16.0,437
2014-05-04,4232,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,14.27,19.47,46.27,16.0,438
2014-05-04,5323,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,14.9,24.46,29.06,16.0,439
2014-05-04,10865,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,16.55,20.55,34.95,16.0,440
2014-05-05,433,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,11.22,16.65,47.4,16.0,441
2014-05-05,9094,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,11.82,19.15,49.23,16.0,442
2014-05-05,9471,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,16.8,14.43,21.63,16.0,443
2014-05-05,11290,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,18.47,18.08,26.97,16.0,444
2014-05-06,613,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,12.9,6.96,31.68,16.0,445
2014-05-06,9907,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,16.72,11.04,26.18,16.0,446
2014-05-06,10196,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,12.88,3.22,42.8,16.0,447
2014-05-06,11517,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,19.7,14.74,23.22,16.0,448
2014-05-07,605,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,13.23,9.77,32.13,16.0,449
2014-05-07,9272,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,15.5,9.97,39.41,16.0,450
2014-05-07,10834,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,11.37,8.23,39.33,16.0,451
2014-05-07,12171,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,18.55,6.15,25.14,16.0,452
2014-05-08,388,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,11.97,2.0,86.3,5.8,453
2014-05-08,2704,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,12.23,7.28,91.19,4.97,454
2014-05-08,7086,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,12.93,9.2,86.49,10.73,455
2014-05-08,7441,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,12.95,9.93,89.57,5.07,456
2014-05-09,649,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,12.72,5.45,90.38,5.42,457
2014-05-09,5302,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,16.83,5.88,90.71,4.57,458
2014-05-09,7096,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,13.53,9.62,90.32,3.82,459
2014-05-09,9594,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,15.28,7.55,85.97,5.68,460
2014-05-10,876,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,15.16,4.26,92.98,2.32,461
2014-05-10,4719,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,20.68,15.85,68.15,16.0,462
2014-05-10,5192,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,16.34,6.88,90.5,4.98,463
2014-05-10,11045,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,22.9,10.87,68.46,12.57,464
2014-05-11,614,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,17.47,9.65,85.24,13.07,465
2014-05-11,5275,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,18.58,9.16,41.68,16.0,466
2014-05-11,7695,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,24.08,3.97,23.93,16.0,467
2014-05-11,14742,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,25.45,13.93,24.86,16.0,468
2014-05-12,617,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,20.17,4.68,43.92,16.0,469
2014-05-12,9591,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,24.73,4.67,49.76,16.0,470
2014-05-12,10012,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,21.8,2.4,45.23,16.0,471
2014-05-12,11424,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,27.55,12.6,39.88,16.0,472
2014-05-13,741,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,21.64,0.0,66.83,15.56,473
2014-05-13,9636,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,16.44,10.88,49.05,16.0,474
2014-05-13,10545,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,16.75,22.23,56.32,14.77,475
2014-05-13,11925,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,20.05,13.73,38.57,16.0,476
2014-05-14,640,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,11.8,10.87,67.09,16.0,477
2014-05-14,8432,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,15.52,8.12,81.92,10.57,478
2014-05-14,9890,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,12.45,9.8,71.43,16.0,479
2014-05-14,11082,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,17.65,8.68,64.82,15.25,480
2014-05-15,468,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,14.38,6.66,89.98,3.8,481
2014-05-15,7457,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,17.15,11.6,92.1,3.17,482
2014-05-15,8736,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,19.05,12.23,87.43,11.72,483
2014-05-15,9396,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,20.23,14.95,81.82,10.73,484
2014-05-16,725,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,18.18,13.8,91.8,10.4,485
2014-05-16,2989,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,18.23,16.37,91.95,6.35,486
2014-05-16,5471,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,19.38,30.27,90.66,8.3,487
2014-05-16,8599,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,18.92,19.77,88.46,11.33,488
2014-05-17,702,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,13.15,9.2,77.14,16.0,489
2014-05-17,6274,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,13.8,10.88,66.37,16.0,490
2014-05-17,7588,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,18.4,11.53,35.23,16.0,491
2014-05-17,15348,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,19.95,12.2,35.23,16.0,492
2014-05-18,1289,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,13.2,4.66,54.67,16.0,493
2014-05-18,5235,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,13.52,11.48,46.74,16.0,494
2014-05-18,6706,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,15.47,13.27,34.66,16.0,495
2014-05-18,14206,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,17.73,15.3,33.14,16.0,496
2014-05-19,575,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,12.13,6.57,39.7,16.0,497
2014-05-19,9530,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,18.0,13.6,36.21,16.0,498
2014-05-19,9923,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,13.4,10.33,42.19,16.0,499
2014-05-19,11664,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,20.26,15.06,26.71,16.0,500
2014-05-20,650,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,14.4,9.35,50.3,16.0,501
2014-05-20,10761,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,22.77,8.67,25.07,16.0,502
2014-05-20,11122,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,16.6,6.62,45.12,16.0,503
2014-05-20,13034,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,24.77,15.1,20.26,16.0,504
2014-05-21,826,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,19.3,11.58,44.03,16.0,505
2014-05-21,10310,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,20.52,6.16,49.5,16.0,506
2014-05-21,11038,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,20.2,1.5,44.16,16.0,507
2014-05-21,12246,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,22.38,5.98,41.17,16.0,508
2014-05-22,675,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,18.67,5.7,68.82,15.0,509
2014-05-22,5583,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,15.96,5.66,85.04,6.8,510
2014-05-22,8266,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,16.1,7.48,88.68,4.7,511
2014-05-22,10011,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,16.23,8.25,83.46,7.47,512
2014-05-23,710,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,15.2,6.35,88.95,5.08,513
2014-05-23,3473,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,14.92,9.58,88.7,6.82,514
2014-05-23,9182,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,15.77,6.75,83.7,7.45,515
2014-05-23,11119,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,19.0,9.07,66.57,15.0,516
2014-05-24,314,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,13.93,9.43,92.16,9.47,517
2014-05-24,3208,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,15.48,3.25,87.56,10.5,518
2014-05-24,4351,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,14.54,9.18,82.95,15.12,519
2014-05-24,8925,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,19.77,6.63,58.14,16.0,520
2014-05-25,788,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,13.57,3.37,91.79,10.47,521
2014-05-25,4617,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,16.3,6.73,74.55,15.38,522
2014-05-25,7274,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,21.03,3.43,52.02,16.0,523
2014-05-25,12958,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,25.28,4.94,30.96,16.0,524
2014-05-26,990,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,20.4,1.8,46.96,16.0,525
2014-05-26,4934,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,21.3,9.28,42.96,16.0,526
2014-05-26,7763,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,27.33,14.15,33.56,16.0,527
2014-05-26,13243,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,28.78,19.08,26.93,16.0,528
2014-05-27,774,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,24.1,6.96,43.37,16.0,529
2014-05-27,10137,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,26.55,12.73,52.34,15.38,530
2014-05-27,10250,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,24.13,4.55,46.65,16.0,531
2014-05-27,11775,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,28.7,8.4,40.09,16.0,532
2014-05-28,724,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,18.3,14.57,73.59,15.27,533
2014-05-28,8393,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,13.37,16.05,70.51,16.0,534
2014-05-28,9846,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,13.73,15.28,83.19,13.58,535
2014-05-28,10727,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,14.33,14.02,72.36,16.0,536
2014-05-29,623,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,11.8,13.47,69.54,16.0,537
2014-05-29,9981,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,13.96,5.48,55.03,16.0,538
2014-05-29,10751,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,11.5,11.7,64.82,16.0,539
2014-05-29,12534,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,16.82,13.4,53.25,16.0,540
2014-05-30,750,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,13.83,1.48,52.84,16.0,541
2014-05-30,8700,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,20.3,10.13,55.3,16.0,542
2014-05-30,10733,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,15.65,3.05,52.32,15.25,543
2014-05-30,14160,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,22.2,3.33,42.91,16.0,544
2014-05-31,1121,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,15.52,10.83,66.45,16.0,545
2014-05-31,6093,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,17.22,17.37,54.87,16.0,546
2014-05-31,7315,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,18.15,9.55,60.5,16.0,547
2014-05-31,13205,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,20.8,17.78,42.75,16.0,548
2014-06-01,1093,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,13.9,5.97,61.33,16.0,549
2014-06-01,5621,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,16.68,6.23,51.58,16.0,550
2014-06-01,8246,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,19.43,10.85,30.56,16.0,551
